Institution Index,Institution,Last Name,Mid Name,First Name,Ph.D. Graduation Year,Ph.D. Graduate School,Research Interest,H-index,Citations,Publications,Publications Divided by Co-authors,Remarks,Collector,,,,,,,
227,Peking University,Li,,Sujian,,,Natural language processing,33,4788,44,9.9,Ph.D. Graduation Year:lost;Ph.D. Graduate School:lost,Yiyang Ma,,,,,,,
227,Peking University,Li,,Xiaoming,,,Natural language processing,58,17535,34,7.3,Ph.D. Graduation Year:lost;Ph.D. Graduate School:lost,Yiyang Ma,,,,,,,
227,Peking University,Li,,Wenxin,2004,The Hong Kong Polytechnic University,Artificial intelligence,15,2349,2,0.5,Special:2Ph.D(Peking University 2001),Haojie Jin,,,,,,,
227,Peking University,Lian,,Zhouhui,2011,Beihang University,Computer vision,19,1558,10,2.5,,Junjie Ye,,,,,,,
227,Peking University,Liang,,Yun,2010,National University of Singapore,Design automation,30,2824,29,7.7,Name has 0001.,Yiyang Ma,,,,,,,
227,Peking University,Lin,,Tong,2001,Peking University,Machine learning & data mining,31,3579,2,0.8,H-index:lost(semanticscholar);Citations:lost(semanticscholar),Haojie Jin,,,,,,,
227,Peking University,Lin,,Zhouchen,2000,Peking University,Computer vision,57,17963,62,16.2,,Yiyang Ma,,,,,,,
227,Peking University,Lin,,Yibo,2018,University of Texas at Austin,Design automation,11,445,15,3,,Junjie Ye,,,,,,,
227,Peking University,Liu,,Jiaying,2010,Peking University,Computer vision,,,24,5.2,name has 0001; H-index:lost; Citations:lost,Junjie Ye,,,,,,,
227,Peking University,Liu,,Zhihong,,,,,,3,0.6,Ph.D. Graduate School:Master(Peking University); Ph.D. Graduation Year:2012(Master);Research Interest:lost;H-index:lost;Citations:lost,Haojie Jin,,,,,,,
227,Peking University,Liu,,Tian,1999,Peking University,,16,827,1,0.2,Research Interest:lost;Special:0001 in Name,Haojie Jin,,,,,,,
227,Peking University,Liu,,Xianhua,2007,Peking University,,49,36069,1,0.3,Research Interest:lost;Special:0001 in Name,Haojie Jin,,,,,,,
227,Peking University,Liu,,Xuanzhe,2009,Peking University,The Web & information retrieval,29,2634,19,3.1,,Junjie Ye,,,,,,,
227,Peking University,Lu,,Junlin,,Peking University,,4,69,1,0.3,"from semanticscholar,no intesrest",Chuwen Liu,,,,,,,
227,Peking University,Lu,,Xiaoqing,,Shantou University,,7,266,1,0.2,"from semanticscholar,no intesrest",Chuwen Liu,,,,,,,
227,Peking University,Lu,,Zongqing,2017,Pennsylvania State University,Machine learning & data mining,17,883,4,1.8,,Jiaqi Zhu,,,,,,,
227,Peking University,Luo,,Dingsheng,2003,Peking University,,1,5,2,0.5,Research Interest:lost;H-index:lost(semanticscholar);Citations:lost(semanticscholar),Haojie Jin,,,,,,,
227,Peking University,Luo,,Yingwei,1999,Peking University,,16,949,2,0.3,Research Interest:lost;H-index:lost(semanticscholar);Citations:lost(semanticscholar),Haojie Jin,,,,,,,
227,Peking University,Luo,,Guojie,2011,University of California - Los Angeles,Design automation,19,1248,7,1.8,,Jiaqi Zhu,,,,,,,
227,Peking University,Ma,,Xiuli,2003,PeKing University,,8,267,1,0.3,no intesrest,Chuwen Liu,,,,,,,
227,Peking University,Ma,,Siwei,2015,Chinese Academy of Sciences,Computer vision,43,7373,4,0.9,,Jiaqi Zhu,,,,,,,
227,Peking University,Mei,,Hong,1992,Shanghai Jiao Tong University,Software engineering,60,13226,21,4.3,,Junjie Ye,,,,,,,
227,Peking University,Mu,,Yadong,,Peking University,"Computer vision,Artificial intelligence",25,2061,25,7.3,Ph.D. Graduation Year:lost,Junjie Ye,,,,,,,
227,Peking University,Pei,,Yuru,2006,Peking University,,8,308,2,0.5,Research Interest:lost,Haojie Jin,,,,,,,
227,Peking University,Peng,,Yuxin,2003,Peking University,Artificial intelligence,31,3630,28,11.8,,Yiyang Ma,,,,,,,
227,Peking University,Shi,,Boxin,2013,niversity of Tokyo,Computer vision,21,1969,41,7.3,,Yiyang Ma,,,,,,,
227,Peking University,Song,,Guojie,2004,Peking University,Artificial intelligence,21,2796,19,4.2,,Junjie Ye,,,,,,,
227,Peking University,Sui,,Zhifang,,,Natural language processing,,,32,6.7,Ph.D. Graduation Year:lost;Ph.D. Graduate School:lost;H-index:lost;Citations:lost,Yiyang Ma,,,,,,,
227,Peking University,Sun,,Yanchun,1999,Northeastern University,,9,320,1,0.2,"from semanticscholar,no intesrest",Chuwen Liu,,,,,,,
227,Peking University,Sun,,Xu,2010,University of Tokyo,Natural language processing,27,2603,59,13.9,Name has 0001.,Yiyang Ma,,,,,,,
227,Peking University,Sun,,Guangyu,2011,Pennsylvania State University,"Computer architecture,Design automation",34,5828,19,3.6,name has 0003,Junjie Ye,,,,,,,
227,Peking University,Sun,,Bin,,,,2,19,2,0.4,Ph.D. Graduate School:lost; Ph.D. Graduation:lost;Research Interest:lost,Haojie Jin,,,,,,,
227,Peking University,Sun,,Jiasu,,,Software engineering,16,1317,4,0.8,Ph.D. Graduation Year:lost; Ph.D. Graduate School:lost; H-index and Citations from semantic scholar,Jiaqi Zhu,,,,,,,
227,Peking University,Tan,,Shaohua,1987,KU Leuven,,6,146,1,0.2,"from semanticscholar,no intesrest",Chuwen Liu,,,,,,,
227,Peking University,Tang,,Yingmin,1984,Peking University,"Artificial intelligence,Computer vision",5,122,5,1.2,All I found is he has a master degree in Peking University. H-index and Citations from semantic scholar,Jiaqi Zhu,,,,,,,
227,Peking University,Tang,,Zhi,1995,Peking University,Artificial intelligence,17,1344,6,1.1,,Jiaqi Zhu,,,,,,,
227,Peking University,Tong,,Yunhai,,,Artificial intelligence,10,475,6,1.3,Ph.D. Graduation Year:lost; Ph.D. Graduate School:lost,Jiaqi Zhu,,,,,,,
227,Peking University,Wan,,Xiaojun,2006,Peking University,Natural language processing,36,5963,79,32.1,Name has 0001.,Yiyang Ma,,,,,,,
227,Peking University,Wang,,Hanpin,1993,Beijing Normal University,,7,181,1,0.2,"from semanticscholar,no intesrest",Chuwen Liu,,,,,,,
227,Peking University,Wang,,Guoping,1997,Fudan University,"Computer graphics,Computer vision,Visualization",,,9,2,H-index: lost; Citations: lost,Jiaqi Zhu,,,,,,,
227,Peking University,Wang,,Heng,1991,University of Cambridge,Computer vision,,,8,2,H-index: lost; Citations: lost.,Jiaqi Zhu,,,,,,,
227,Peking University,Wang,,Yasha,2003,Northeastern University,"Human-computer interaction,Artificial intelligence",,,12,1.9,H-index:lost; Citations:lost,Junjie Ye,,,,,,,
227,Peking University,Wang,,Liwei,2005,Peking University,Machine learning & data mining,29,4232,26,5.8,Name has 0001.,Yiyang Ma,,,,,,,
227,Peking University,Wang,,Yizhou,2005,University of California - Los Angeles,Computer vision,,,31,8.2,Name has 0001.H-index:lost;Citations:lost,Yiyang Ma,,,,,,,
227,Peking University,Wang,,Tengjiao,2002,Peking University,Artificial intelligence,14,945,5,1.1,name has 0003; H-index and Citations from semantic scholar,Jiaqi Zhu,,,,,,,
227,Peking University,Wang,,Tao,2008,Tsinghua University,"Computer architecture,Mobile computing",19,1311,8,1.1,name has 0004,Jiaqi Zhu,,,,,,,
227,Peking University,Wang,,Lifu,,,,,,1,0.3,not found,Chuwen Liu,,,,,,,
227,Peking University,Wang,,Yongtao,2009,Huazhong University of Science and Technology,Artificial intelligence,14,838,4,0.6,Ph.D. Graduate School:not in the list,Haojie Jin,,,,,,,
227,Peking University,Wang,,Houfeng,,,Natural language processing,28,3148,33,9,Ph.D. Graduation Year:lost;Ph.D. Graduate School:lost,Yiyang Ma,,,,,,,
227,Peking University,Wang,,Leye,2016,University Paris VI,"Human-computer interaction,Artificial intelligence",26,2294,12,1.9,the Ph.D. Graduate School is not in the list,Junjie Ye,,,,,,,
227,Peking University,Wu,,Xihong,1995,Peking University,Natural language processing,26,2900,3,0.7,Research Interest:lost,Haojie Jin,,,,,,,
227,Peking University,Wu,,Yunfang,2003,Peking University,"Natural language processing,Artificial intelligence",17,837,8,2.5,,Jiaqi Zhu,,,,,,,
227,Peking University,Xiao,,Jianguo,1989,Peking University,"Artificial intelligence,Natural language processing",28,3286,29,9.2,The highest academic qualification is Master.,Yiyang Ma,,,,,,,
227,Peking University,Xiao,,Zhen,2001,Cornell University,"Artificial intelligence,The Web & information retrieval,Measurement & perf. analysis",34,5805,7,1.4,,Jiaqi Zhu,,,,,,,
227,Peking University,Xie,,Tao,2005,University of Washington,Software engineering,64,14075,35,7.1,Name has 0001.,Yiyang Ma,,,,,,,
227,Peking University,Xie,,Kunqing,1998,Beijing Normal University,"Artificial intelligence,Machine learning & data mining",2,496,4,0.9,Ph.D. Graduate School:not in the list;H-index:lost;Citations:lost,Haojie Jin,,,,,,,
227,Peking University,Xie,,Xiaodong,1994,University of Rochester,,15,644,2,0.5,Research Interest:lost;H-index:lost(semanticscholar);Citations:lost(semanticscholar),Haojie Jin,,,,,,,
227,Peking University,Xie,,Bing,1998,National University of Defense Technology,"Software engineering,Artificial intelligence,High-performance computing",24,2176,11,1.7,the Ph.D. Graduate School is not in the list,Junjie Ye,,,,,,,
227,Peking University,Xiong,,Yingfei,2009,University of Tokyo,Software engineering,27,2515,16,2.7,name has 0001,Junjie Ye,,,,,,,
227,Peking University,Xiong,,Ruiqin,2007,Chinese Academy of Sciences,,30,2763,2,0.5,Research Interest:lost,Haojie Jin,,,,,,,
227,Peking University,Xu,,Chao,1997,Chinese Academy of Sciences,Artificial intelligence,,,36,7.5,Name has 0006. H-index:lost;Citations:lost;,Yiyang Ma,,,,,,,
227,Peking University,Xu,,Chenren,2015,Carnegie Mellon University,"Mobile computing,Human-computer interaction",18,1973,10,1.3,,Jiaqi Zhu,,,,,,,
227,Peking University,Yan,,Hongfei,2002,Peking University,Natural language processing,,,6,1.2,H-index: lost; Citations: lost.,Jiaqi Zhu,,,,,,,
227,Peking University,Yan,,Rui,2013,Peking University,"Artificial intelligence,Natural language processing",29,3925,46,8.4,Name has 0001.,Yiyang Ma,,,,,,,
227,Peking University,Yang,,Deshun,,,,7,271,1,0.3,"from semanticscholar,no intesrest",Chuwen Liu,,,,,,,
227,Peking University,Yang,,Tong,2013,Tsinghua University,"Databases,Machine learning & data mining",14,682,8,1.3,name has 0003,Jiaqi Zhu,,,,,,,
227,Peking University,Yang,,Chun,,,,,,1,0.1,not found,Chuwen Liu,,,,,,,
227,Peking University,Yang,,Fuqing,1958,Peking University,Software engineering,13,694,3,0.9,Ph.D. Graduate School:Master(Peking University); Ph.D. Graduation Year:1958(Master);H-index:lost(semanticscholar);Citations:lost(semanticscholar),Haojie Jin,,,,,,,
227,Peking University,Ying,,Xianghua,2004,Chinese Academy of Sciences,Computer vision,17,1297,8,3.1,,Jiaqi Zhu,,,,,,,
227,Peking University,Yuan,,Xiaoru,2006,University of Minnesota,Visualization,29,3666,22,4.5,,Junjie Ye,,,,,,,
227,Peking University,Zeng,,Gang,2006,The Hong Kong University of Science and Technology,Computer vision,25,2834,20,4.5,,Junjie Ye,,,,,,,
227,Peking University,Zha,,Hongbin,1990,Kyushu University,"Robotics,Computer vision",43,6674,74,19.2,,Yiyang Ma,,,,,,,
227,Peking University,Zhang,,Daqing,1996,Sapienza University of Rome,Human-computer interaction,66,18129,26,4.5,Name has 0001.,Yiyang Ma,,,,,,,
227,Peking University,Zhang,,Yan,2002,Peking University,Natural language processing,14,965,7,1.8,name has 0004,Jiaqi Zhu,,,,,,,
227,Peking University,Zhang,,Ming,,Peking University,Artificial intelligence,38,9258,26,5.6,Name has 0004.Ph.D. Graduation Year:lost,Yiyang Ma,,,,,,,
227,Peking University,Zhang,,Lu,2000,Peking University,Software engineering,48,7730,33,6,Name has 0023.,Yiyang Ma,,,,,,,
227,Peking University,Zhang,,Xinggong,,,,,,1,0.2,no intesrest,Chuwen Liu,,,,,,,
227,Peking University,Zhang,,Chao,1995,Beijing Jiaotong University,,10,293,1,0.2,Ph.D. Graduate School:not in the list;Research Interest:lost;Special:0001 in Name,Haojie Jin,,,,,,,
227,Peking University,Zhang,,Shiliang,2012,Chinese Academy of Sciences,Computer vision,30,3959,12,3.1,,Junjie Ye,,,,,,,
227,Peking University,Zhao,,Dongyan,2000,Peking University,"Natural language processing,Artificial intelligence",31,3652,63,12.1,Name has 0001.,Yiyang Ma,,,,,,,
227,Peking University,Zhao,,Haiyan,2003,University of Tokyo,,17,1601,1,0.2,no intesrest,Chuwen Liu,,,,,,,
227,Peking University,Zhao,,Junfeng,2015,Peking University,Artificial intelligence,13,844,2,0.3,Research Interest:lost;H-index:lost(semanticscholar);Citations:lost(semanticscholar),Haojie Jin,,,,,,,
227,Peking University,Zhao,,Huijing,1999,University of Tokyo,Robotics,33,3741,31,6.4,,Yiyang Ma,,,,,,,
227,Peking University,Zhou,,Bingfeng,1993,Peking University,,10,731,2,0.7,Research Interest:lost,Haojie Jin,,,,,,,
227,Peking University,Zhou,,Minghui,2002,National University of Defense Technology,Software engineering,17,1134,7,2.7,the Ph.D. Graduate School is not in the list,Jiaqi Zhu,,,,,,,
227,Peking University,Zou,,Lei,2009,Huazhong University of Science and Technology,Databases,26,2950,19,4.5,name has 0001; the Ph.D. Graduate School is not in the list,Junjie Ye,,,,,,,
195,Nanjing University,Bu,,Lei,2010,Nanjing University,,20,2996,2,0.7,semanticscholar,Yuhui Mucun,,,,,,,
195,Nanjing University,Cao,,Chun,2007,Nanjing University,Software engineering,12,538,2,0.3,,Yuhui Mucun,,,,,,,
195,Nanjing University,Chen,,Jiajun,1998,Nanjing University,"Natural language processing,Artificial intelligence",19,1378,33,6.4,"citation and h index from wanfangdata,graduation year from scholarmate",Mingli Zheng,,,,,,,
195,Nanjing University,Chen,,Lijun,,,,1,2,1,0.2,"name0006,semanticscholar",Yuhui Mucun,,,,,,,
195,Nanjing University,Chen,,Daoxu,1982,Nanjing University,,2,26,1,0.2,semanticscholar,Yuhui Mucun,,,,,,,
195,Nanjing University,Chen,,Zhenyu,,,,23,1550,1,0.3,,Yuhui Mucun,,,,,,,
195,Nanjing University,Cheng,,Gong,2010,Southeast University,Artificial intelligence,21,2236,11,2.8,Gong Cheng 0001,Mingli Zheng,,,,,,,
195,Nanjing University,Dai,,Xinyu,2005,Nanjing University,Natural language processing,17,1199,28,5.5,,Mingli Zheng,,,,,,,
195,Nanjing University,Dai,,Haipeng,2014,Nanjing University,,21,1362,4,0.9,,Yuhui Mucun,,,,,,,
195,Nanjing University,Feng,,Xu,,,Artificial intelligence,24,2472,6,1,"Feng Xu 0007 ,can't find information of graduation school and year",Mingli Zheng,,,,,,,
195,Nanjing University,Feng,,Xinyu,2007,Yale University,"Programming languages,Logic & verification",23,1711,10,4,,Mingli Zheng,,,,,,,
195,Nanjing University,Gao,,Wei,2014,Nanjing University,Artificial intelligence,6,219,8,2.7,"Wei Gao 0008,citation and h index from aminer.cn",Mingli Zheng,,,,,,,
195,Nanjing University,Gao,,Yang,2000,Nanjing University,Artificial intelligence,30,4761,17,3.1,Yang Gao 0001,Mingli Zheng,,,,,,,
195,Nanjing University,Gu,,Qing,2001,Nanjing University,,40,9822,2,0.3,,Yuhui Mucun,,,,,,,
195,Nanjing University,Guo,,Yanwen,2006,Zhejiang University,"Computer vision,Computer graphics",16,1254,5,1,"name0001,semanticscholar",Yuhui Mucun,,,,,,,
195,Nanjing University,Hu,,Wei,2009,Southeast University,"Artificial intelligence,The Web & information retrieval,Databases",21,2349,11,2.7,Wei Hu 0007,Mingli Zheng,,,,,,,
195,Nanjing University,Huang,,Shujian,2012,Nanjing University,"Natural language processing,Artificial intelligence",15,1279,36,7.1,,Mingli Zheng,,,,,,,
195,Nanjing University,Huo,,Jing,2017,Nanjing University,"Artificial intelligence,Computer vision",11,319,7,1.2,,Mingli Zheng,,,,,,,
195,Nanjing University,Jiang,,Yanyan,2017,Nanjing University,Software engineering,8,173,4,0.8,name0001,Yuhui Mucun,,,,,,,
195,Nanjing University,Jiang,,Yuan,2004,Nanjing University,Artificial intelligence,21,2468,23,5.7,Yuan Jiang 0001,Mingli Zheng,,,,,,,
195,Nanjing University,Li,,Ming,2008,Nanjing University,Artificial intelligence,18,3367,14,5.4,Ming Li 0005,Mingli Zheng,,,,,,,
195,Nanjing University,Li,,Yue,2016,The University of New South Wales,,11,309,2,0.6,name0006,Yuhui Mucun,,,,,,,
195,Nanjing University,Li,,Xuandong,1994,Nanjing University,"Software engineering,Embedded & real-time systems,Artificial intelligence",22,2003,10,2,"Ph.D information ,citation and h-index from aminer.cn",Mingli Zheng,,,,,,,
195,Nanjing University,Li,,Wenzhong,,Nanjing University,"Human-computer interaction,Artificial intelligence",20,2210,6,1.2,semanticscholar,Yuhui Mucun,,,,,,,
195,Nanjing University,Li,,Wu-Jun,2010,The Hong Kong University of Science and Technology,Artificial intelligence,26,3491,31,11.6,,Mingli Zheng,,,,,,,
195,Nanjing University,Li,,Yu-Feng,2013,Nanjing University,Artificial intelligence,23,2935,27,9.7,,Mingli Zheng,,,,,,,
195,Nanjing University,Liang,,Hongjin,2014,University of Science  and Technology of China,Programming languages,7,281,6,2.4,,Yuhui Mucun,,,,,,,
195,Nanjing University,Lin,,Bingkai,,University of Tokyo,Algorithms & complexity,5,134,3,2,,Yuhui Mucun,,,,,,,
195,Nanjing University,Liu,,Jia,2016,Nanjing University,,11,389,1,0.2,name0008,Yuhui Mucun,,,,,,,
195,Nanjing University,Lu,,Tong,2005,Nanjing University,"Artificial intelligence,Computer vision",15,792,10,2.1,citation and h index from scholarmate.com,Mingli Zheng,,,,,,,
195,Nanjing University,Lu,,Sanglu,1997,Nanjing University,"Human-computer interaction,Artificial intelligence",15,1058,8,1.7,citation and h index from scholarmate.com,Mingli Zheng,,,,,,,
195,Nanjing University,Lu,,Jian,1988,Nanjing University,Artificial intelligence,32,3842,17,3,Jian Lu 0001,Mingli Zheng,,,,,,,
195,Nanjing University,Ma,,Xiaoxing,2003,Nanjing University,Software engineering,22,1655,7,1.2,,Mingli Zheng,,,,,,,
195,Nanjing University,Mao,,Bing,1996,Nanjing University,Computer security,22,1484,2,0.3,,Yuhui Mucun,,,,,,,
195,Nanjing University,Nguyen,,Cam Tu,2011,Tohoku University,Artificial intelligence,14,722,4,1,Can't find graduation school,Yuhui Mucun,,,,,,,
195,Nanjing University,Pan,,Minxue,2014,Nanjing University,Software engineering,4,75,3,0.7,,Yuhui Mucun,,,,,,,
195,Nanjing University,Qu,,Yuzhong,1995,Nanjing University,Artificial intelligence,30,3842,15,3.8,,Mingli Zheng,,,,,,,
195,Nanjing University,Shen,,Furao,2006,Tokyo Institute of Technology,Artificial intelligence,19,1826,6,1.6,,Yuhui Mucun,,,,,,,
195,Nanjing University,Shi,,Yinghuan,2013,Nanjing University,"Artificial intelligence,Computer vision",17,893,8,1.5,,Mingli Zheng,,,,,,,
